# time(s),x(m),y(m),vx(m/s),vy(m/s),phi(rad),delta(rad),omega(rad/s),ax(m/s^2),deltadelta(rad/s),wheel_fl(kmph),wheel_fr(kmph),wheel_rl(kmph),wheel_rr(kmph),roll(rad),throttle_ped_cmd(%),brake_ped_cmd(kPa)
1672875465.69166636,-411.82526723,-181.85456884,19.47752193,0.02752339,-1.48812338,0.00722823,0.06145181,0.66252062,0.02142518,70.79500095,71.03000262,70.83500015,70.85666672,-0.35075054,32.45602529,0.00000000
1672875465.73166633,-411.75707605,-182.62599122,19.55804295,0.02751180,-1.48493309,0.00808524,0.06323526,0.68443886,-0.00245811,70.90000153,71.53593055,70.89745791,70.73847717,-0.35062706,30.19077365,0.00000000
1672875465.77166629,-411.68669218,-183.41977501,19.59006687,0.02792050,-1.48231308,0.00798691,0.06335806,0.68648315,0.01205060,71.19999695,72.11287967,70.57423775,70.53067911,-0.35047722,27.95321936,0.00000000
1672875465.81166625,-411.61552245,-184.17560506,19.64950861,0.02653931,-1.47874173,0.00846894,0.06605804,0.69967771,-0.00959249,71.77447823,72.04184057,71.23724060,71.12091876,-0.35032912,25.78410333,0.00000000
1672875465.85166621,-411.54096867,-184.95995677,19.68696516,0.02631628,-1.47578950,0.00808524,0.06669298,0.70363447,0.02378011,71.90000153,72.59999847,70.69999695,70.69999695,-0.35018773,24.55838583,0.00000000
1672875465.89166617,-411.46030139,-185.75283845,19.73702659,0.02154202,-1.47085952,0.00903644,0.07211582,0.71306575,-0.00239684,72.50000000,72.32172173,71.63484090,71.55656111,-0.35062841,26.54169963,0.00000000
1672875465.93166614,-411.37631992,-186.53529189,19.80676947,0.02096004,-1.46675487,0.00894057,0.07487318,0.72995128,-0.02138327,71.90848912,71.96036449,71.80472475,71.70472628,-0.35052181,28.56076150,0.00000000
1672875465.97166610,-411.28829904,-187.32665963,19.84863880,0.01708038,-1.46155722,0.00808524,0.08021525,0.73567517,0.01189006,71.59999847,72.19999695,71.50000000,71.69999695,-0.35037691,29.92047163,0.00000000
1672875466.01166606,-411.19972609,-188.11782837,19.89648372,0.01752968,-1.45817843,0.00856084,0.08010805,0.74310178,-0.01189006,72.00000000,72.90000153,71.90000153,71.80000305,-0.35024719,31.34317897,0.00000000
1672875466.05166602,-411.13373702,-188.67712661,19.93218440,0.01888040,-1.45542318,0.00808524,0.07824504,0.74526300,0.00000000,72.19999695,72.69999695,72.00000000,71.90000153,-0.35011883,32.42588341,0.00000000
1672875466.09166598,-411.03087252,-189.53522615,19.99875179,0.01817960,-1.45135863,0.00808524,0.07990159,0.76020985,-0.01425677,72.90000153,73.12173582,72.47826265,72.35652517,-0.35054069,32.36644618,0.00000000
1672875466.13166595,-410.92809722,-190.37003011,20.05055306,0.02093915,-1.44840374,0.00751497,0.07856054,0.76864634,0.00236671,72.85663141,73.59999847,72.55663001,72.37831729,-0.35043969,31.73054857,0.00000000
1672875466.17166591,-410.82388653,-191.19885401,20.08196964,0.02298130,-1.44542421,0.00760964,0.07738159,0.76879911,0.01189006,72.59999847,73.40000153,72.40000153,72.50000000,-0.35030951,31.45592720,0.00000000
1672875466.21166587,-410.72127370,-191.99658963,20.13168609,0.02330556,-1.44205746,0.00808524,0.07739817,0.77642515,-0.01189006,72.80000305,72.69999695,72.40000153,72.69999695,-0.35018111,31.17556307,0.00000000
1672875466.25166583,-410.61655886,-192.78099428,20.16973482,0.02310503,-1.43844948,0.00760964,0.07799369,0.77933743,0.01189006,72.69999695,73.30000305,73.00000000,73.00000000,-0.35005734,29.01631516,0.00000000
1672875466.29166579,-410.50291491,-193.60451362,20.22209463,0.02453525,-1.43495084,0.00808524,0.07824682,0.78791165,-0.00225428,72.90000153,73.72636337,73.07829412,73.17829259,-0.35044918,26.72396564,0.00000000
1672875466.33166575,-410.38856425,-194.41050585,20.25869258,0.02500141,-1.43124586,0.00799507,0.07902233,0.79007301,0.00470346,73.33904313,73.91872266,72.66095687,72.84064095,-0.35036199,24.47084808,0.00000000
1672875466.37166572,-410.26883865,-195.22935348,20.29758322,0.02539533,-1.42724247,0.00818320,0.08051653,0.79326595,0.00709440,74.00000000,74.19999695,73.30000305,73.50000000,-0.35023972,23.46816719,0.00000000
1672875466.41166568,-410.15248805,-196.01100023,20.34118310,0.02450355,-1.42316751,0.00846698,0.08210404,0.79829505,-0.02143363,74.00000000,74.69999695,73.59999847,73.40000153,-0.35012077,21.79577403,0.00000000
1672875466.45166564,-410.03065481,-196.81584883,20.35991809,0.02496431,-1.41964815,0.00760964,0.08199457,0.79306125,0.01189006,73.50000000,74.40000153,73.00000000,73.09999847,-0.35000056,19.97802891,0.00000000
1672875466.49166560,-409.90472099,-197.63361147,20.40252515,0.02629131,-1.41657917,0.00808524,0.08081138,0.79743566,-0.00945986,73.59999847,74.80000305,73.69999695,73.80000305,-0.35036852,18.46309506,0.00000000
1672875466.53166556,-409.78762496,-198.37163123,20.43207664,0.02710526,-1.41345678,0.00770684,0.07990603,0.79652838,0.01897986,73.50000000,74.19999695,74.00000000,73.50000000,-0.35027850,16.50381091,0.00000000
1672875466.57166553,-409.65365284,-199.19310690,20.45235028,0.02450145,-1.40900341,0.00846604,0.08269221,0.79234072,-0.02141006,73.80000305,73.80000305,73.30000305,72.90000153,-0.35016892,14.31999564,0.00000000
1672875466.61166549,-409.52163500,-199.98628306,20.46177850,0.02608135,-1.40598928,0.00760964,0.08135022,0.78345672,0.00000000,73.91402730,74.43552006,73.45045405,73.62149124,-0.35005090,12.98901430,0.00000000
1672875466.65166545,-409.38494729,-200.79432677,20.48623565,0.02634148,-1.40253134,0.00760964,0.08144596,0.78092181,-0.00947846,74.50000000,74.69999695,73.90000153,73.90000153,-0.34994031,10.69264944,0.00000000
1672875466.69166541,-409.24243886,-201.61960202,20.49852179,0.02730262,-1.39931874,0.00723050,0.08092733,0.77340291,0.00947846,74.30000305,74.90000153,72.80000305,73.00000000,-0.35029009,8.38799459,0.00000000
1672875466.73166537,-409.10304593,-202.40871342,20.45955255,0.02918744,-1.39641469,0.00760964,0.07962653,0.74541573,-0.01189006,74.59999847,74.50000000,73.00000000,73.19999695,-0.35020655,6.10023291,0.00000000
1672875466.77166533,-408.95736042,-203.21698186,20.45561493,0.02751633,-1.39240635,0.00713403,0.08132976,0.73221399,0.00000000,73.59999847,74.69999695,73.09999847,73.09999847,-0.35009685,4.02729787,0.00000000
1672875466.81166530,-408.81083519,-204.01597456,20.43268666,0.02775360,-1.38892338,0.00713403,0.08135638,0.71137923,0.00233722,73.59999847,74.30000305,72.69999695,73.00000000,-0.34998973,1.89485032,0.00000000
1672875466.85166526,-408.66798411,-204.77401928,20.21583244,0.02635841,-1.38504306,0.00722752,0.08227189,0.61312506,0.00730709,73.40000153,73.50000000,70.19999695,70.00000000,-0.34988731,0.00000000,0.00000000
1672875466.89166522,-408.51841219,-205.56251167,20.07130764,0.02601809,-1.38165775,0.00751981,0.08176026,0.54543465,-0.01912264,72.80000305,72.96344614,71.25770503,71.47310764,-0.35021534,0.00000000,0.00000000
1672875466.93166518,-408.36656520,-206.34556165,20.04581696,0.02840345,-1.37895015,0.00675490,0.07943405,0.52625214,-0.00241172,73.02605421,72.90431145,72.19999695,72.24348388,-0.35013568,0.00000000,0.00000000
1672875466.97166514,-408.20611956,-207.15069299,20.06891810,0.02957777,-1.37553452,0.00665843,0.07920040,0.52706143,0.00000000,72.69999695,72.69999695,72.30000305,72.09999847,-0.35003352,0.00000000,5.64307717
1672875467.01166511,-408.04923724,-207.93091864,20.00444550,0.03007170,-1.37212223,0.00665843,0.07901741,0.49271103,0.00000000,72.50000000,72.30000305,70.69999695,70.59999847,-0.34993290,0.00000000,16.55795889
1672875467.05166507,-407.93906986,-208.46784376,19.89281143,0.03048043,-1.36950799,0.00665843,0.07668047,0.43979742,-0.01189006,71.59999847,72.59999847,70.19999695,70.50000000,-0.34983267,1.16264686,27.49586530
1672875467.09166503,-407.76810660,-209.30894602,19.83369736,0.03225380,-1.36736726,0.00618283,0.07361612,0.40880378,0.00000000,71.19999695,71.80000305,70.59999847,70.30000305,-0.35013395,3.41403648,0.00000000
1672875467.13166499,-407.60241126,-210.12779298,19.78722006,0.03606667,-1.36669515,0.00618283,0.06699529,0.38307188,0.00948218,70.80000305,70.80000305,70.40000153,70.40000153,-0.35004484,5.66885508,0.00000000
1672875467.17166495,-407.43800872,-210.92605693,19.71994990,0.03698290,-1.36510931,0.00656212,0.06334975,0.34974198,-0.00948218,70.80000305,71.09999847,70.19999695,70.09999847,-0.34994803,6.96358109,0.00000000
1672875467.21166492,-407.27616625,-211.68981891,19.66726148,0.03715984,-1.36240254,0.00618283,0.06307507,0.32312073,0.00239853,71.00000000,71.09999847,68.90000153,69.90000153,-0.34986596,7.89626347,0.00000000
1672875467.25166488,-407.12089780,-212.42075075,19.55491750,0.03435275,-1.35966301,0.00627877,0.06285775,0.27310753,0.02138158,70.59999847,71.00000000,69.69999695,68.90000153,-0.34978213,5.82877176,0.00000000
1672875467.29166484,-406.95345625,-213.20914478,19.49574645,0.03430778,-1.35801182,0.00713403,0.05989390,0.24489485,0.02621322,69.95092825,70.47843949,69.19219887,69.41970705,-0.35006670,3.59828034,0.00000000
1672875467.33166480,-406.79264878,-213.96355518,19.39970528,0.03517091,-1.35705191,0.00818256,0.05535083,0.20227678,0.01169916,69.69999695,70.50000000,69.30000305,69.50000000,-0.34998671,1.36664495,0.00000000
1672875467.37166476,-406.62760668,-214.71903852,19.32559756,0.03292377,-1.35463255,0.00865053,0.05507954,0.16933498,0.00964785,69.09999847,69.50000000,68.00000000,68.90000153,-0.34990628,0.00000000,0.00000000
1672875467.41166472,-406.46699146,-215.44377862,19.25077890,0.02799549,-1.35136163,0.00903644,0.05719846,0.13679104,0.02378011,69.47537895,69.69230179,68.14153937,67.92846792,-0.34983291,0.00000000,0.00000000
1672875467.45166469,-406.29890184,-216.18713303,19.15191800,0.02829734,-1.34894312,0.00998765,0.05673679,0.09495746,0.01189006,69.19999695,69.80000305,67.50000000,68.30000305,-0.34974661,0.18749464,0.00000000
1672875467.49166465,-406.12959754,-216.93436041,19.06805344,0.02688761,-1.34665252,0.01046325,0.05606396,0.05980509,0.01189006,68.50000000,69.09999847,67.69999695,67.40000153,-0.35001741,0.17679639,0.00000000
1672875467.53166461,-405.96996504,-217.62771474,18.97669111,0.02431391,-1.34400924,0.01093885,0.05645107,0.02229629,0.02136079,68.09999847,69.09999847,67.16319114,67.63680589,-0.34995498,0.16214676,0.00000000
1672875467.57166457,-405.79554902,-218.37960358,18.91417107,0.02345156,-1.34194342,0.01179328,0.05536148,-0.00310656,0.01430937,67.59999847,68.19999695,68.09999847,67.40000153,-0.34986414,0.00000000,0.00000000
1672875467.61166453,-405.62774426,-219.07977235,18.82692489,0.02103095,-1.33856430,0.01236566,0.05804911,-0.03781575,0.00000000,68.19999695,68.50000000,67.19999695,66.59999847,-0.34979318,0.12260077,0.00000000
1672875467.65166450,-405.45308970,-219.80790650,18.76613012,0.02041602,-1.33587491,0.01236566,0.05859609,-0.06144974,0.01416669,67.80000305,68.00000000,67.09999847,67.00000000,-0.34970551,0.20618092,0.00000000
1672875467.69166446,-405.27228067,-220.54335975,18.69681749,0.01252607,-1.33078859,0.01293233,0.06510593,-0.08769297,0.00961342,67.22987811,67.97835367,66.32987824,66.45670734,-0.34997590,0.28557500,0.00000000
1672875467.73166442,-405.09224275,-221.25902376,18.62265954,0.00877933,-1.32665894,0.01331686,0.06863746,-0.11561338,-0.00232283,66.59999847,67.90000153,66.30000305,67.09999847,-0.34991766,0.73629471,0.00000000
1672875467.77166438,-404.90852948,-221.97663376,18.55785432,0.00226809,-1.32143969,0.01322395,0.07475635,-0.13909787,-0.00956722,66.51317940,67.21318397,66.09147352,66.19147962,-0.34983933,1.13484127,0.00000000
1672875467.81166434,-404.73200989,-222.65789184,18.47612806,0.00137391,-1.31813355,0.01284126,0.07509698,-0.16953936,-0.00947307,66.80000305,67.19999695,65.69999695,65.69999695,-0.34975597,1.73280469,0.00000000
1672875467.85166430,-404.54666190,-223.36655884,18.38444736,-0.00080455,-1.31422023,0.01246234,0.07687963,-0.20335966,-0.00241699,66.30000305,67.09999847,65.09999847,64.69999695,-0.34967471,0.00000000,0.00000000
1672875467.89166427,-404.35714473,-224.07797083,18.29878343,-0.00073535,-1.31089562,0.01236566,0.07700269,-0.23434427,0.00000000,65.69999695,66.50000000,65.50000000,65.40000153,-0.34991449,0.00000000,0.00000000
1672875467.93166423,-404.17112592,-224.76224875,18.22169069,-0.00060107,-1.30736954,0.01236566,0.07765292,-0.26143058,0.00000000,65.37828678,66.40000153,64.95657051,64.57372114,-0.34985547,0.00000000,0.00000000
1672875467.97166419,-403.97775890,-225.45904215,18.14087670,-0.00617279,-1.30171857,0.01236566,0.08389404,-0.28888386,-0.01189006,65.30000305,65.50000000,64.40000153,64.90000153,-0.34978915,0.00000000,0.00000000
1672875468.01166415,-403.78438172,-226.15338820,18.07800869,-0.00644242,-1.29805877,0.01189006,0.08418594,-0.30930515,0.00000000,65.57829345,65.62635957,64.39147324,64.64806459,-0.34970842,0.00000000,0.00000000
1672875468.05166411,-403.63736986,-226.65702800,17.97948136,-0.00908704,-1.29328890,0.01189006,0.08751869,-0.34329856,0.00241464,64.80000305,65.80000305,63.90000153,64.09999847,-0.34964375,0.81021741,0.00000000
1672875468.09166408,-403.42635886,-227.39670689,17.89854056,-0.00871111,-1.28996176,0.01198664,0.08685710,-0.37016443,-0.01666006,64.30000305,65.19999695,63.79999924,63.70000076,-0.34986121,2.95359713,0.00000000
1672875468.13166404,-403.22018542,-228.10722130,17.85006686,-0.00746550,-1.28693694,0.01132024,0.08559070,-0.38360102,-0.02142474,64.56995055,65.09999847,64.03497528,63.81330338,-0.34980177,5.08872408,0.00000000
1672875468.17166400,-403.00881556,-228.81782025,17.76755642,-0.00717161,-1.28318040,0.01046325,0.08647142,-0.41019704,0.00950817,64.50000000,64.59999847,63.20000076,63.00000000,-0.34973305,7.12898799,0.00000000
1672875468.21166396,-402.80720653,-229.49236451,17.69230514,-0.00810977,-1.27938179,0.01084358,0.08746983,-0.43338634,0.00238189,63.70000076,64.40000153,62.90000153,63.40000153,-0.34966128,9.21053017,0.00000000
1672875468.25166392,-402.60718726,-230.14720882,17.62341392,-0.01228185,-1.27441458,0.01093885,0.09126832,-0.45329082,-0.00946239,63.40000153,64.50000000,62.59999847,62.79999924,-0.34958908,7.36291496,0.00000000
1672875468.29166389,-402.39669742,-230.83952246,17.55769919,-0.01157778,-1.27168060,0.01056036,0.08915317,-0.47231709,0.00455976,63.41313060,63.68686788,62.34343394,62.93484836,-0.34980187,5.24085894,0.00000000
1672875468.33166385,-402.19298850,-231.50144967,17.48981832,-0.00692562,-1.27007826,0.01074275,0.08412148,-0.49228259,-0.02129048,63.55672054,63.62688502,62.59999847,62.57016448,-0.34977694,3.12842748,0.00000000
1672875468.37166381,-401.98429074,-232.16852071,17.42437018,-0.00925404,-1.26606808,0.00989113,0.08592699,-0.51014003,0.01430306,62.70000076,63.79999924,62.40000153,62.09999847,-0.34969180,1.87334688,0.00000000
1672875468.41166377,-401.78410142,-232.80633502,17.36582206,-0.01121943,-1.26264156,0.01046325,0.08590390,-0.52521124,-0.00236255,62.40000153,63.29999924,61.59999847,62.20000076,-0.34962079,1.64660873,0.00000000
1672875468.45166373,-401.57320345,-233.46456260,17.30053817,-0.00864791,-1.26006196,0.01036875,0.08369319,-0.54300495,-0.00952750,62.70000076,62.29999924,62.20000076,61.70000076,-0.34956745,1.99175568,0.00000000
1672875468.49166369,-401.36155824,-234.12579654,17.23597836,-0.00649998,-1.25792899,0.00998765,0.08051505,-0.56037578,0.00239332,62.50000000,62.70000076,61.59999847,61.40000153,-0.34977701,2.61871517,0.00000000
1672875468.53166366,-401.16259399,-234.73551466,17.15551988,-0.00778224,-1.25433984,0.01008338,0.08126567,-0.58341570,0.00949673,61.90000153,62.59999847,61.70000076,61.59999847,-0.34971341,4.31174142,0.00000000
1672875468.57166362,-400.94350074,-235.40296143,17.10116525,-0.00681191,-1.25165331,0.01046325,0.07948373,-0.59594401,-0.02378011,61.29999924,62.40000153,61.59999847,61.09999847,-0.34965356,6.01749040,0.00000000
1672875468.61166358,-400.72933525,-236.04571498,17.02698338,-0.00641994,-1.24855903,0.00951204,0.07886333,-0.61614744,0.00952656,61.50000000,61.59999847,61.00000000,60.59999847,-0.34958993,7.94855165,0.00000000
1672875468.65166354,-400.52696420,-236.65633131,16.93091699,-0.00357951,-1.24691515,0.00989311,0.07465099,-0.64519337,-0.00717084,61.70000076,61.79999924,60.29999924,60.29999924,-0.34954031,10.03176983,0.00000000
1672875468.69166350,-400.30670477,-237.30990309,16.86201465,-0.00351046,-1.24400920,0.00960627,0.07391778,-0.66254095,-0.01424578,60.70000076,61.70000076,60.29999924,60.50000000,-0.34971787,12.10751679,0.00000000
1672875468.73166347,-400.09114658,-237.93907892,16.80571418,-0.00163212,-1.24135334,0.00903644,0.07249486,-0.67468278,0.02378011,60.79999924,60.90000153,60.29999924,60.00000000,-0.34967518,14.18481677,0.00000000
1672875468.77166343,-399.87145235,-238.57873814,16.74224478,-0.00338585,-1.23792685,0.00998765,0.07312673,-0.68934639,-0.00227535,61.00000000,61.09999847,59.86035270,60.12011681,-0.34960440,16.25737912,0.00000000
1672875468.81166339,-399.65982374,-239.18498867,16.72899316,-0.00343157,-1.23485583,0.00989663,0.07274387,-0.68377748,0.00227535,60.09999847,61.00000000,59.50000000,59.40000153,-0.34955144,17.81171671,0.00000000
1672875468.85166335,-399.43862286,-239.81305406,16.66183552,-0.00298120,-1.23187494,0.00998765,0.07204954,-0.69988983,0.00000000,60.00000000,60.70000076,59.79999924,59.50000000,-0.34949798,19.28681937,0.00000000
1672875468.89166331,-399.21397802,-240.44885061,16.67257847,-0.00150192,-1.22965815,0.00998765,0.06948592,-0.68455003,-0.00958944,60.50000000,60.00000000,62.79999924,62.20000076,-0.34967161,20.64495334,0.00000000
1672875468.93166327,-398.99153905,-241.07235208,16.81514713,-0.00094117,-1.22705443,0.00960407,0.06810904,-0.61673358,0.00958944,60.70000076,60.79999924,60.90000153,61.79999924,-0.34962687,19.31175819,0.00000000
1672875468.97166324,-398.76853969,-241.69433161,16.75963204,-0.00097201,-1.22444079,0.00998765,0.06688452,-0.62940407,0.02138863,60.50000000,61.40000153,59.09999847,59.20000076,-0.34956946,18.63614191,0.00000000
1672875469.01166320,-398.54128820,-242.31846932,16.67013931,-0.00086516,-1.22154551,0.01084319,0.06661438,-0.65519229,-0.02138863,61.09184279,60.99468391,60.00815950,60.29999924,-0.34951917,20.52818022,0.00000000
1672875469.05166316,-398.36990052,-242.78182347,16.69268464,0.00107106,-1.21922471,0.00998765,0.06474551,-0.63587994,0.01189006,61.20000076,61.29999924,61.20000076,60.79999924,-0.34947354,22.15941115,0.00000000
1672875469.09166312,-398.12887958,-243.43433954,16.78553822,-0.00375292,-1.21496708,0.01046325,0.06807977,-0.58817910,0.00000000,60.79999924,61.50000000,61.70000076,61.59999847,-0.34964577,21.39572565,0.00000000
1672875469.13166308,-397.87861720,-244.10504380,16.84079854,-0.00475712,-1.21182780,0.01046325,0.06828657,-0.55660716,0.00000000,60.79999924,62.00000000,61.00000000,61.09999847,-0.34960146,19.86489195,0.00000000
1672875469.17166305,-397.62996745,-244.76335802,16.82740249,-0.00597347,-1.20856396,0.01046325,0.06885553,-0.55297924,0.00242684,61.29999924,61.59999847,60.90000153,60.50000000,-0.34954986,20.44084787,0.00000000
1672875469.21166301,-397.38966475,-245.39252788,16.82893888,-0.00627552,-1.20545084,0.01056032,0.06901658,-0.54342124,-0.00477050,61.90000153,62.29999924,60.90000153,60.79999924,-0.34949972,21.86848813,0.00000000
1672875469.25166297,-397.15024270,-246.01034769,16.85855905,-0.00879837,-1.20138644,0.01036950,0.07157323,-0.52248547,0.01186927,61.40000153,62.40000153,61.40000153,61.59999847,-0.34945809,22.39611873,0.00000000
1672875469.29166293,-396.89296394,-246.67481611,16.91703707,-0.00869656,-1.19875891,0.01084427,0.07035538,-0.49066671,-0.00952561,61.59999847,62.40000153,61.70000076,61.90000153,-0.34960052,21.63085773,0.00000000
1672875469.33166289,-396.64118395,-247.31058984,16.94256401,-0.00897454,-1.19522303,0.01046325,0.07165997,-0.47235217,0.00000000,62.29999924,61.90000153,61.29999924,61.29999924,-0.34957278,21.04588656,0.00000000
1672875469.37166286,-396.38249059,-247.95764538,16.96296690,-0.01511397,-1.18980250,0.01046325,0.07793029,-0.45577904,-0.01189006,61.79999924,62.50000000,61.70000076,61.79999924,-0.34954473,21.58449874,0.00000000
1672875469.41166282,-396.13325714,-248.57290532,16.99082131,-0.01647616,-1.18581408,0.00998765,0.07984621,-0.43690023,0.00234015,61.84342293,62.70000076,61.94342439,61.90000153,-0.34949303,22.74946145,0.00000000
1672875469.45166278,-395.87476486,-249.20702678,17.03813439,-0.01688628,-1.18233989,0.01008125,0.08015336,-0.41071212,0.00718635,62.59999847,63.09999847,62.20000076,62.09999847,-0.34943652,23.43745436,0.00000000
1672875469.49166274,-395.61026002,-249.85244072,17.10137984,-0.01708898,-1.17918585,0.01036871,0.07973040,-0.37860171,-0.01191638,62.59999847,62.79999924,62.79999924,62.40000153,-0.34957293,23.36711846,0.00000000
1672875469.53166270,-395.36048005,-250.45520057,17.15022743,-0.01479058,-1.17673381,0.00989205,0.07755034,-0.35300023,-0.00950017,62.29999924,63.09999847,62.29999924,62.29999924,-0.34953395,22.73586866,0.00000000
1672875469.57166266,-395.08929320,-251.10733440,17.19323710,-0.01236031,-1.17466850,0.00951204,0.07462380,-0.33015481,0.00953229,62.40000153,63.40000153,62.90000153,62.59999847,-0.34948345,22.81246640,0.00000000
1672875469.61166263,-394.82770182,-251.72908666,17.24130543,-0.01069677,-1.17210143,0.00989334,0.07332255,-0.30549648,-0.00733295,62.79999924,62.79999924,63.09999847,62.70000076,-0.34944404,22.68993359,0.00000000
1672875469.65166259,-394.55733948,-252.36669331,17.26755781,-0.01127222,-1.16894261,0.00960002,0.07382205,-0.28983611,-0.00219934,62.86256526,63.50000000,62.59999847,62.70000076,-0.34941476,22.59956139,0.00000000
1672875469.69166255,-394.27572296,-253.02469223,17.31414223,-0.01131525,-1.16584617,0.00951204,0.07414248,-0.26626178,0.00240536,63.00000000,63.79999924,63.29999924,63.00000000,-0.34953933,22.78897099,0.00000000
1672875469.73166251,-394.00235878,-253.65955838,17.35393389,-0.01012595,-1.16313766,0.00960826,0.07340279,-0.24589752,0.00948470,63.00000000,63.70000076,63.00000000,63.09999847,-0.34950689,22.63119518,0.00000000
1672875469.77166247,-393.72258390,-254.30284418,17.37425353,-0.01084051,-1.15981980,0.00998765,0.07430577,-0.23353499,0.00000000,63.77827349,63.20000076,63.20000076,63.00000000,-0.34948569,22.58636831,0.00000000
1672875469.81166244,-393.45139086,-254.91786409,17.40861537,-0.01373088,-1.15556421,0.00998765,0.07772794,-0.21549932,0.00000000,63.79999924,63.95749708,63.18500432,63.40625613,-0.34942354,24.16157593,0.00000000
1672875469.85166240,-393.16655647,-255.56019595,17.47311356,-0.01380445,-1.15238846,0.00998765,0.07771946,-0.18600566,0.00000000,63.50000000,64.30000305,63.59999847,63.59999847,-0.34938008,25.94755634,0.00000000
1672875469.89166236,-392.87792501,-256.21007325,17.50506605,-0.01198875,-1.15003586,0.00998765,0.07563149,-0.17027760,0.00000000,63.50000000,64.59999847,63.09999847,63.20000076,-0.34950602,27.07252246,0.00000000
1672875469.93166232,-392.59282647,-256.84374980,17.52626251,-0.00960665,-1.14743883,0.00998765,0.07427647,-0.15901589,0.00000000,63.90000153,64.19999695,63.59999847,63.79999924,-0.34948018,27.81311721,0.00000000
1672875469.97166228,-392.29860021,-257.49275933,17.58956305,-0.01189032,-1.14359317,0.00998765,0.07628473,-0.13076107,-0.00241789,64.50000000,64.80000305,64.30000305,64.00000000,-0.34942849,27.90900031,0.00000000
1672875470.01166224,-392.00407644,-258.13586156,17.62629721,-0.01190522,-1.14044155,0.00989093,0.07617489,-0.11388312,-0.01667060,64.00000000,65.09999847,63.59999847,64.00000000,-0.34939333,27.41059339,0.00000000
1672875470.05166221,-391.78289738,-258.60561549,17.66839435,-0.00932111,-1.13715554,0.00922411,0.07627732,-0.09512822,0.00957957,64.09999847,65.19999695,64.40000153,64.30000305,-0.34936943,27.45513045,0.00000000
1672875470.09166217,-391.46138622,-259.29849607,17.72157206,-0.01263452,-1.13302674,0.00960729,0.07843162,-0.07204169,-0.00238113,64.80000305,65.50000000,64.30000305,64.30000305,-0.34947190,27.20326216,0.00000000
1672875470.13166213,-391.14561656,-259.97167559,17.75935093,-0.01168421,-1.13002779,0.00951204,0.07747431,-0.05581307,0.00000000,65.00000000,65.00000000,64.40000153,64.50000000,-0.34944515,27.18888912,0.00000000
1672875470.17166209,-390.82497111,-260.64505432,17.81624751,-0.01078629,-1.12657784,0.00951204,0.07776995,-0.03204049,-0.01189006,64.80000305,65.69999695,65.40000153,64.90000153,-0.34941020,27.09205069,0.00000000
1672875470.21166205,-390.51583828,-261.29085224,17.86612744,-0.01082846,-1.12325804,0.00903644,0.07769120,-0.01154679,0.00000000,64.80000305,65.90000153,64.80000305,64.80000305,-0.34937614,26.93650183,0.00000000
1672875470.25166202,-390.21070077,-261.92166585,17.89912810,-0.01188452,-1.11947988,0.00903644,0.07875848,0.00200921,-0.00226921,65.19999695,65.80000305,65.19999695,64.90000153,-0.34934189,27.30678898,0.00000000
1672875470.29166198,-389.88424472,-262.59354215,17.96944236,-0.01098712,-1.11647443,0.00894567,0.07780984,0.03010466,-0.00013904,65.90000153,65.30000305,65.40000153,65.19999695,-0.34945052,27.21919135,0.00000000
1672875470.33166194,-389.56530537,-263.24199453,18.01165642,-0.00756796,-1.11394627,0.00894011,0.07570978,0.04635900,-0.02137186,65.30000305,65.90000153,64.90000153,65.19999695,-0.34942878,26.73943257,0.00000000
1672875470.37166190,-389.24098621,-263.89792617,18.06054505,-0.00859974,-1.11033740,0.00808524,0.07668878,0.06542377,0.00946337,65.30000305,66.19999695,66.30000305,65.69999695,-0.34939226,26.77097827,0.00000000
1672875470.41166186,-388.92655841,-264.52383692,18.11536175,-0.00703413,-1.10694407,0.00846377,0.07698004,0.08641584,-0.00471556,66.30000305,66.59999847,65.69999695,65.40000153,-0.34936433,26.26820331,0.00000000
1672875470.45166183,-388.59917567,-265.17390064,18.14357902,-0.00895949,-1.10303615,0.00827515,0.07848807,0.09658400,0.00471238,66.40000153,66.00000000,65.90000153,65.80000305,-0.34932948,26.28276389,0.00000000
1672875470.49166179,-388.26120163,-265.84015857,18.20385959,-0.00744718,-1.10017145,0.00846365,0.07724934,0.11917937,-0.02372865,66.00000000,66.00000000,66.50000000,66.30000305,-0.34943279,26.15964529,0.00000000
1672875470.53166175,-387.94981304,-266.45189743,18.25164548,-0.00336122,-1.09846589,0.00751450,0.07309022,0.13609633,0.00479151,66.40000153,66.80000305,66.80000305,65.69999695,-0.34940636,25.59426576,0.00000000
1672875470.57166171,-387.60604811,-267.12500638,18.29399422,-0.00074561,-1.09648613,0.00770616,0.07014013,0.15074111,-0.00241310,66.09999847,67.00000000,66.50000000,66.30000305,-0.34936836,25.26187535,0.00000000
1672875470.61166167,-387.26979855,-267.77584307,18.33349547,-0.00073051,-1.09352043,0.00760964,0.07018281,0.16430256,0.00225784,67.00000000,67.40000153,66.09999847,66.30000305,-0.34933998,23.37570507,0.00000000
1672875470.65166163,-386.94463624,-268.39844028,18.36691560,0.00248649,-1.09119938,0.00769995,0.06867605,0.17509732,-0.01414790,67.19999695,67.19999695,66.40000153,66.19999695,-0.34931339,21.21656573,0.00000000
